username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2018-01-22 19:57;0;0;"Not at tax payers expenses. #ShutDownJNU";;;#ShutDownJNU;"955446850542358529";https://twitter.com/sdixit19/status/955446850542358529
;2018-01-21 13:52;0;0;"Yeah..students don't want to study and teachers don't want to work. Whu the hell is taxpayers money being watsed? #ShutDownJNU ...India's best university from where idiots like @Shehla_Rashid are produced.. https:// twitter.com/Shehla_Rashid/ status/953538002684448768 …";;@Shehla_Rashid;#ShutDownJNU;"954992696812171264";https://twitter.com/Subhojit2490/status/954992696812171264
;2018-01-20 20:36;0;0;"Finally #AchheDin !!! Leeches off tax payers money need to find work. #ShutDownJNU";;;#AchheDin #ShutDownJNU;"954731888899493888";https://twitter.com/sdixit19/status/954731888899493888
;2018-01-20 00:18;0;0;"Hmmm.. #30 States #Aunty after studying for 5 years in same class you haven't learned #India has 29 States. Its time to #ShutDownJNU #Shithole";;;#30 #Aunty #India #ShutDownJNU #Shithole;"954425271939039232";https://twitter.com/AnkurGupta___/status/954425271939039232
;2018-01-18 18:21;0;2;"@narendramodi pls ensure that the education we consider very imp is given to those who respect it. Such ppl shd be asked to vacate the place so someone eligible can complete studies n contribute to the economy. #ShutDownJNU enough of this nonsense.";;@narendramodi;#ShutDownJNU;"953973208796954624";https://twitter.com/kajalpurohit/status/953973208796954624
;2018-01-18 16:07;1;1;"Dear @PrakashJavdekar any reason govt needs to fund this crappy institution #ShutDownJNU https:// twitter.com/paragrudani/st atus/953910252050644992 …";;@PrakashJavdekar;#ShutDownJNU;"953939491198091265";https://twitter.com/Optimist_Chic/status/953939491198091265
;2018-01-17 16:51;0;1;"Irony is.. Both students and teachers are opposing compulsory attendance in JNU.. #shutdownJNU";;;#shutdownJNU;"953588021789523968";https://twitter.com/manu_leo/status/953588021789523968
;2018-01-17 14:37;0;0;"#ShutDownJNU or #StopFundingJNU https:// twitter.com/Shehla_Rashid/ status/953538002684448768 …";;;#ShutDownJNU #StopFundingJNU;"953554433735995392";https://twitter.com/id2talk/status/953554433735995392
;2018-01-17 11:21;0;0;"similarly people who hate JNU type of education are not against educational institutions. me personally don't like students spending half of their life time in JNU at the cost of tax payers money and ending up becoming third rated intellectuals and anti nationals #shutdownJNU";;;#shutdownJNU;"953505074302496770";https://twitter.com/ganzupai/status/953505074302496770
;2018-01-12 15:51;0;0;"Close #JNU and give aazadi to all I say! #ShutdownJNU https:// twitter.com/sush091979/sta tus/951747914493120512 …";;;#JNU #ShutdownJNU;"951760932690051073";https://twitter.com/dch4alok/status/951760932690051073
;2018-01-11 11:38;0;1;"This is the brilliant #ShutDownJNU professor who can't even spell the country right. Its MONGOLIA not Mangolia https:// twitter.com/rpsingh_jnu/st atus/950912406078742528 …";;;#ShutDownJNU;"951334884244516864";https://twitter.com/sdixit19/status/951334884244516864
;2018-01-09 08:46;0;0;"#ShutDownJNU We don't want our hard earned money to be spent on idiots who don't want to attend classes but indulge in anti national activities at taxpayer's expense. @mediacrooks @ShefVaidya @vivekagnihotri https:// twitter.com/NewsX/status/9 50023440978796544 …";;@mediacrooks @ShefVaidya @vivekagnihotri;#ShutDownJNU;"950566867160023042";https://twitter.com/harishkrcr/status/950566867160023042
;2018-01-07 21:03;0;0;"Time has come to shut down JNU where thugs waste our tax money.. #ShutdownJNU https:// twitter.com/NewsX/status/9 50023440978796544 …";;;#ShutdownJNU;"950027643738566656";https://twitter.com/rhtbapat/status/950027643738566656
;2018-01-04 08:57;0;6;"जेएनयू की पैदाईश है, इसमे हैरान होने वाली बात नही है,,, जिस संस्थान का नाम गद्दार नेहरू से जुड़ा हो, वहां गद्दार ही मनुफैक्टर होंगे ... #shutdownJNU";;;#shutdownJNU;"948757718692544513";https://twitter.com/NarendarModiii/status/948757718692544513
;2018-01-03 22:44;21;21;"Does the GOI need majority in RS, Amendment in Constitution or Permanent Seat in UN Security Council to crush the traitors executing their plans from JNU Campus....It's well within India, in the heart of capital...just 10-20 kms distance from the power centers there. #ShutDownJNU";;;#ShutDownJNU;"948603427021455362";https://twitter.com/AmiteshK01/status/948603427021455362
;2018-01-02 23:14;10;10;"#ShutDownJNU सड़े गले अंग को काटना बेहतर है इससे पहले की सारे शरीर मे जहर फैल जाये https:// twitter.com/loosebool/stat us/948241736169504768 …";;;#ShutDownJNU;"948248734889943040";https://twitter.com/snaeron/status/948248734889943040
;2018-01-02 22:47;33;20;"Reposting my Series on #JNU ... & why I say - #ShutDownJNU https:// twitter.com/loosebool/stat us/697657553698709504 …";;;#JNU #ShutDownJNU;"948241736169504768";https://twitter.com/loosebool/status/948241736169504768
;2017-12-08 15:02;0;1;"#GujaratModel #LoveJihad #KillingFieldsofKerala aka #RedTerror #PsedoSecularism #ReverseCasteism #LeftInsultsArmy #ShutdownJNU Just some of the bogus theories created and propagated by the Indian RW for political advantage. You got some more?";;;#GujaratModel #LoveJihad #KillingFieldsofKerala #RedTerror #PsedoSecularism #ReverseCasteism #LeftInsultsArmy #ShutdownJNU;"939065216096124929";https://twitter.com/DearthOfSid/status/939065216096124929
;2017-12-07 07:40;0;0;"#JNU should have been closed the day after the slogans by #AntiNationals . People are wondering why #JNU is allowed to carry on with the seditious #Leftist propaganda daily. #ShutdownJNU #BanLeftists";;;#JNU #AntiNationals #JNU #Leftist #ShutdownJNU #BanLeftists;"938591561138319361";https://twitter.com/wisernova/status/938591561138319361
;2017-12-06 18:45;0;0;"#ShutDownJNU #ShotDownAMU #ShootDownJamia";;;#ShutDownJNU #ShotDownAMU #ShootDownJamia;"938396468926283776";https://twitter.com/GSPathy/status/938396468926283776
;2017-12-06 18:12;151;132;"है राम के वजूद पर हिन्दोस्तां को नाज , अहले वतन समझते है इसको हिमाम-ए-हिन्द !! शर्म आनी चाहिए कांग्रेस वालो तुम्हे थू है तुम पर ! JNU को बंद कर देना ही देश हित में है ! #मंदिर_वहीं_बनाएँगे #ShutDownJNU #RamParEmergency pic.twitter.com/2VARz7Rm4K";;;#म #ShutDownJNU #RamParEmergency;"938388221011963905";https://twitter.com/akshaykumarr_/status/938388221011963905
;2017-12-06 16:14;0;0;"#ShutDownJNU";;;#ShutDownJNU;"938358590040973316";https://twitter.com/Jagdiiiish/status/938358590040973316
;2017-12-06 13:19;0;1;"No permission to Dr. @Swamy39 to speak on " #RamMandir in #ayodhya " at #JNU - NOT OK. But permission to #prakashkarat to speak on #BabriMasjid - All OK. Sarkar kab jagegi ? #JNU private property of #Leftists ? #ShutdownJNU plz. Its high time. #JNUMutesSwamy #JNUBlocksMandirDebate";;@Swamy39;#RamMandir #ayodhya #JNU #prakashkarat #BabriMasjid #JNU #Leftists #ShutdownJNU #JNUMutesSwamy #JNUBlocksMandirDebate;"938314505293041664";https://twitter.com/dineshchimnani/status/938314505293041664
;2017-12-06 11:48;0;0;"Nothing surprising....JNU is for jehadis n naxalites only. #shutdownJNU";;;#shutdownJNU;"938291453243154432";https://twitter.com/drkdutta/status/938291453243154432
;2017-11-10 22:46;0;2;"#JNU BEEF ROW If beef included in menu under freedom of choice, then include Pork also. Then see the reaction from the "other" side. Only option is #ShutdownJNU . It is Jungle Nonsense University.";;;#JNU #ShutdownJNU;"929034991161544705";https://twitter.com/RamnathKumar1/status/929034991161544705
;2017-10-23 12:36;0;0;"when is it shutting down.That will be a great day in the modern history of India. #ShutDownJNU";;;#ShutDownJNU;"922358611296239616";https://twitter.com/avdheshe/status/922358611296239616
;2017-10-16 23:16;0;0;"She didn't get food coz parasites in #JNU are sucking away grants. Amount spend on that shitty place should be utilised somewhere else. #ShutDownJNU";;;#JNU #ShutDownJNU;"919982822927896580";https://twitter.com/AnkurGupta___/status/919982822927896580
;2017-10-14 11:52;0;0;"Are these are the same Morons who trended #ShutDownJNU , an "Institution" not the "Ideology"...bloody Moron... https:// twitter.com/bhaiyyajispeak s/status/919084333884882944 …";;;#ShutDownJNU;"919086065872334848";https://twitter.com/PraveenKrBehara/status/919086065872334848
;2017-10-09 14:00;0;2;"सरकार ने १३ अफजल पैदा होने से रोका । JNU के बायॅज हॅास्टल में १३ लड़कियाँ पकड़ी गई । #ShutDownJNU सरकार को धन्यवाद । @HMOIndia @PMOIndia";;@HMOIndia @PMOIndia;#ShutDownJNU;"917306196649848838";https://twitter.com/Iaprakashsingh/status/917306196649848838
;2017-10-08 22:53;0;0;"#shutdownjnu https:// twitter.com/ippatel/status /916913900150341632 …";;;#shutdownjnu;"917078011005898752";https://twitter.com/banshul_Indian/status/917078011005898752
;2017-09-25 09:36;0;0;"He is next Kanahiya. Bhagwaan aur desh ko gaali do aur hero ban jao, yahi hota hai JNU mein. #ShutdownJNU .";;;#ShutdownJNU;"912166513406119937";https://twitter.com/akhaware/status/912166513406119937
;2017-09-25 07:57;3;0;"Aft #ShutDownJNU #Jadhavpur #RVemula #अहमदUna #आगलगा2 @OfficeOfRG @RajBabbarMP 5₹ AgaraDays ईस्टमैनकलर मे #BHUClash @sambitswaraj @GVLNRAO";;@OfficeOfRG @RajBabbarMP @sambitswaraj @GVLNRAO;#ShutDownJNU #Jadhavpur #RVemula #अहमदUna #आगलग #BHUClash;"912141587030802433";https://twitter.com/risutiwariRt/status/912141587030802433
;2017-09-24 23:27;0;1;"हम कौन से खिलाफ हैं जो यह #iStandWithBHU ट्रेंड चल रहा है, मैंने तो तब भी #ShutDownJNU की जगह ' #CleanUpJNU का ही सपोर्ट करा था..";;;#iStandWithBHU #ShutDownJNU #CleanUpJNU;"912013166749429760";https://twitter.com/coomarashish/status/912013166749429760
;2017-09-23 17:29;0;1;"जो university/college गद्दार सोच के student पैदा करे उसे बंद कर देना चाहिए #ShutDownJNU";;;#ShutDownJNU;"911560631660142592";https://twitter.com/OneNationWthAll/status/911560631660142592
;2017-09-23 13:39;0;0;"They feed on our heard earned taxes. #ShutDownJNU";;;#ShutDownJNU;"911502742480314368";https://twitter.com/sdixit19/status/911502742480314368
;2017-09-15 08:55;0;0;"Hmm.. #Aunty no wonder ur #Madarasa pea brain couldn't come with better #logic #Shame #ShutDownJNU";;;#Aunty #Madarasa #logic #Shame #ShutDownJNU;"908532198638100480";https://twitter.com/AnkurGupta___/status/908532198638100480
;2017-09-13 12:32;0;0;"Yes #shutdownjnu , right you don't Akhlaq and Pehlu and Eshan Jaffrey and mob lynchings";;;#shutdownjnu;"907861920551751680";https://twitter.com/yadvendar/status/907861920551751680
;2017-09-11 18:04;3;5;"#ShutDownJNU की बात कौन कर रहा था ? #RyanSchoolMurder pic.twitter.com/P4izeDOz4E";;;#ShutDownJNU #RyanSchoolMurder;"907220762544586752";https://twitter.com/Pushpak_INC/status/907220762544586752
;2017-09-10 15:48;0;4;"Where is now that #ShutDownJNU gang who were seen debating publically that JNU is nurturing traitors and anti national elements only.";;;#ShutDownJNU;"906824091985895424";https://twitter.com/advhitender/status/906824091985895424
;2017-09-10 10:42;2;3;"#JNUSU में देशद्रोहिता हावी अब करो #ShutDownJNU की तैयारी कुसंस्कारों की इस फैक्टरी को बंद करना होगा मोदी सरकार रूपी चिराग तले अंधेरा जारी https:// twitter.com/NBTDilli/statu s/906622214610460672 …";;;#JNUSU #ShutDownJNU;"906747144962498560";https://twitter.com/SaundiD/status/906747144962498560
;2017-09-10 03:43;0;2;"#JNUSU elections! Massive victory for the united-left panel. Happiness :) resistance to #shutdownjnu to continue! Dissent is our right!";;;#JNUSU #shutdownjnu;"906641754987921408";https://twitter.com/GazalaFareedi/status/906641754987921408
;2017-09-09 23:40;0;3;"Surprising! Bhakts haven't yet started trending #ShutDownJNU . #JNUSUelections #JNUSU";;;#ShutDownJNU #JNUSUelections #JNUSU;"906580531264942080";https://twitter.com/iliashussain/status/906580531264942080
;2017-09-08 14:14;1;0;"4Get #ideology Gigling&kissLing On #DantewadaMartyers #Presstitutes #ingloriousBasterds #ShutDownJNU @sambitswaraj @ZeeNews @vikramchandra pic.twitter.com/AnONFlpS5e";;@sambitswaraj @ZeeNews @vikramchandra;#ideology #DantewadaMartyers #Presstitutes #ingloriousBasterds #ShutDownJNU;"906075704017616897";https://twitter.com/RtRisutiwari/status/906075704017616897
;2017-09-07 18:08;0;2;"#ABVP4JNUSU बीजेपी बोली #ShutDownJNU और दूसरी तरफ वहीं मुँह मार रही है. इनका दोगलापन योगी आदित्यनाथ के टकले होने से ज्यादा रहस्यमयी है बाबा";;;#ABVP4JNUSU #ShutDownJNU;"905772238615396354";https://twitter.com/MritAmrit/status/905772238615396354
;2017-09-06 07:44;3;0;"Q? #Trobuled @TimesNow @svaradarajan US wali Setting @BJP4India Me nahi chal pa rahi? #GauriGunnedDown me kahin #ShutDownJNU k Naxal Na Sham. pic.twitter.com/BURB8e415M";;@TimesNow @svaradarajan @BJP4India;#Trobuled #GauriGunnedDown #ShutDownJNU;"905252776061485057";https://twitter.com/risutiwariRt/status/905252776061485057
;2017-09-04 12:03;0;1;"at least JNU has credit to give best leaders in the govt. n in the d opposition. Big slap on #ShutdownJNU brigade.";;;#ShutdownJNU;"904593158591283200";https://twitter.com/AjitJha81/status/904593158591283200
;2017-09-03 22:02;47;192;"IIT gave us #Kejriwal , JNU gave us #NirmalaSitharaman in politics! Folks still wanna #ShutDownJNU ??";;;#Kejriwal #NirmalaSitharaman #ShutDownJNU;"904381644785586176";https://twitter.com/Abhina_Prakash/status/904381644785586176
;2017-09-03 20:14;0;0;"निर्मला सीतारमण रक्षा मंत्री बन गई Jnu से है...यार ये मोदी जी भी भक्तों की फिरकी पे फिरकी लिए जा रहे हैं !! #shutdownjnu";;;#shutdownjnu;"904354525003341824";https://twitter.com/javedkhan141976/status/904354525003341824
;2017-09-03 17:02;0;0;"Which is why I was pained to see #ShutDownJNU in Feb, 16. The enemy can't be fought without knowing then.";;;#ShutDownJNU;"904306116414193664";https://twitter.com/DesiUvach/status/904306116414193664
;2017-09-03 15:44;0;2;"Elevation of #Nirmalaseetharaman shows y u can't #shutdownjnu .... #cabinetreshuffle";;;#Nirmalaseetharaman #shutdownjnu #cabinetreshuffle;"904286582080921601";https://twitter.com/GhunchaRasool/status/904286582080921601
;2017-09-03 13:53;0;0;"New Defence Minister (Nirmala Sitharaman )of the country is from JNU. #ShutDownJNU #NirmalaSithraman . Never seen such hypocrite people.";;;#ShutDownJNU #NirmalaSithraman;"904258591397257216";https://twitter.com/k_lodwal/status/904258591397257216
;2017-09-03 13:53;0;1;"#cabinetreshuffle New Defence Minister (Nirmala Sitharaman )of the country is from JNU. #ShutDownJNU #NirmalaSitharaman";;;#cabinetreshuffle #ShutDownJNU #NirmalaSitharaman;"904258441824190464";https://twitter.com/k_lodwal/status/904258441824190464
;2017-09-03 13:52;0;0;"But Sir she is from JNU? How this -nationalist govt accepting this now? And What about #ShutDownJNU";;;#ShutDownJNU;"904258319241568256";https://twitter.com/k_lodwal/status/904258319241568256
;2017-09-03 13:46;0;3;"But she is from JNU #ShutDownJNU now??";;;#ShutDownJNU;"904256659517652992";https://twitter.com/k_lodwal/status/904256659517652992
;2017-09-03 13:43;0;0;"#NirmalaSitharaman New Defence Minister (Nirmala Sitharaman )of the country is from JNU. #ShutDownJNU ??? Who is anti -nationalist?";;;#NirmalaSitharaman #ShutDownJNU;"904256073510428673";https://twitter.com/k_lodwal/status/904256073510428673
;2017-08-30 13:43;3;0;"@juneymb Kaun Acha Wo #ShutDownJNU ki #notinmyname #karachi Me #Danga Q nai Ho Raha #Aligarh me ki AfwaFailaneWali #LKA AllTheMuslims rNot .";;@juneymb;#ShutDownJNU #notinmyname #karachi #Danga #Aligarh #LKA;"902806365600497664";https://twitter.com/risutiwariRt/status/902806365600497664
;2017-08-30 00:17;0;0;"भाग हिंदुस्तान से धरने की अम्मा!!! #ShutDownJNU https:// twitter.com/Shehla_Rashid/ status/902103796263694336 …";;;#ShutDownJNU;"902603556267581440";https://twitter.com/kausha99/status/902603556267581440
;2017-08-29 16:04;2;0;"Kहरकिसन बोले ओदरकेथेBHUमेफंसा एथे #ShutDownJNU आ2जानेगा k दुनिया kलिए पूंजीवाद कितना बड़ाखतरा.(KGBमित्रोखिन CPI @cpimspeak 8सड़क रूसGovtसे₹s";;@cpimspeak;#ShutDownJNU;"902479518513848320";https://twitter.com/risutiwariRt/status/902479518513848320
;2017-08-29 15:26;2;0;"Eदइया सुरजे_पापा @ANI Oबेसी(पढ़े Rबेसी(Rajakar टैंकkबाद RockBand प गरम अब #ShutdownJNU म किरन2इठलातासूरज CDचलनाबाकी. @KapilSibal @HRDMinistry";;@ANI @KapilSibal @HRDMinistry;#ShutdownJNU;"902470039114104832";https://twitter.com/risutiwariRt/status/902470039114104832
;2017-08-22 12:16;1;0;"क्या सोच कर गयीं थी ... कि नक्सल बहुत खुश होंगें ... शाबाशी देंगें ... क्यूँ ! #JNUAzadHai #ShutDownJNU #TerrorDenJNU #Left https:// twitter.com/tavleen_singh/ status/899860852953694208 …";;;#JNUAzadHai #ShutDownJNU #TerrorDenJNU #Left;"899885471936806912";https://twitter.com/nav_nirvana/status/899885471936806912
;2017-08-18 08:24;1;3;"JNU students attempted to rape a student in campus last night #ShutDownJNU or remove the name Nehru from it";;;#ShutDownJNU;"898377411644932096";https://twitter.com/desimojito/status/898377411644932096
;2017-08-10 19:46;0;0;"What happened to #shutdownjnu";;;#shutdownjnu;"895650040433258497";https://twitter.com/yadvendar/status/895650040433258497
;2017-08-07 22:31;0;0;"What the fuck is the use of spending crores on JNU when students can't even save one girl from stalking? #ShutDownJNU #ChandigarhStalking";;;#ShutDownJNU #ChandigarhStalking;"894604459023532032";https://twitter.com/bulletchacha/status/894604459023532032
;2017-07-30 23:54;0;1;"#ShutDownJNU";;;#ShutDownJNU;"891726228247281664";https://twitter.com/IamSamNarayan/status/891726228247281664
;2017-07-30 22:31;0;0;"#JNUTankDebate It is very tough to get admission to JNU, but the admitted student have no ethical eligibility. #ShutDownJNU . For better INDIA";;;#JNUTankDebate #ShutDownJNU;"891705252348444672";https://twitter.com/imKrishnaNaMo/status/891705252348444672
;2017-07-29 12:58;0;1;"#AazadiBrigade don't want to answer & busy in #TukdeTukde business. These morons are burden to our nation & looting our money #ShutDownJNU https:// twitter.com/UmarKhalidJNU/ status/890186793231949824 …";;;#AazadiBrigade #TukdeTukde #ShutDownJNU;"891198802685825024";https://twitter.com/ajaatashatru/status/891198802685825024
;2017-07-27 09:41;0;1;"Does anyone really study @JNU? Or its just a bldg whr ppl come and talk against india without any fear & politicise everythng? #shutdownJNU";;@JNU;#shutdownJNU;"890424328675885057";https://twitter.com/4M0L_k37K4R/status/890424328675885057
;2017-07-26 17:08;0;1;"जे एन यू में आतंकवादी छुपे हुए हैं। #shutdownjnu http:// fb.me/1AIO686fs";;;#shutdownjnu;"890174372186644480";https://twitter.com/SanatansewaBlog/status/890174372186644480
;2017-07-24 23:17;0;1;"#ShutdownJNU https:// twitter.com/AskAnshul/stat us/889510353855332354 …";;;#ShutdownJNU;"889542459142709248";https://twitter.com/yogesa/status/889542459142709248
;2017-07-24 17:24;0;1;"Thats why #ShutDownJNU https:// twitter.com/LillyMaryPinto /status/889416081600724993 …";;;#ShutDownJNU;"889453723809742848";https://twitter.com/yogesa/status/889453723809742848
;2017-07-20 19:15;0;1;"@vcfacilitator #TemplesWealth 4 #DanialRaja Daughter"s #ShutDownJNU पढ़ाई & 4 #NareshSaySorry #SaleryCheque @yadavakhilesh @ndtv";;@vcfacilitator @yadavakhilesh @ndtv;#TemplesWealth #DanialRaja #ShutDownJNU #NareshSaySorry #SaleryCheque;"888032197852135425";https://twitter.com/RtRisutiwari/status/888032197852135425
;2017-07-17 11:14;0;3;"is he not the same person who stole stuff and ran to syria to join ISIS? This college is becoming LEECH on tax payer's money.. #ShutdownJNU";;;#ShutdownJNU;"886823982883901440";https://twitter.com/TuchcheeCongres/status/886823982883901440
;2017-06-30 11:32;0;1;"#shutdownJNU till we get rid of these pests.";;;#shutdownJNU;"880667755124535296";https://twitter.com/CuriousKudi/status/880667755124535296
;2017-06-29 13:57;0;1;"Who r u to say Sack Minister, u first wind up with ur studies we Indians cannot pay ur bills. #ShutDownJNU";;;#ShutDownJNU;"880341911046807552";https://twitter.com/mavnaresh/status/880341911046807552
;2017-06-22 13:09;0;0;"Are you joking?? #JNU is epitome of disruptive politics & does no good for the benefit of #India and its poor people.. #ShutDownJNU";;;#JNU #India #ShutDownJNU;"877793271698923520";https://twitter.com/devsark/status/877793271698923520
;2017-06-19 17:23;0;2;"#ShutDownJNU because we dont need the anti national leftist commies from here to INFECT the society and the country.";;;#ShutDownJNU;"876769949699538944";https://twitter.com/Tom_Labuan/status/876769949699538944
;2017-06-19 14:17;0;0;"#ShutDownJNU .... bcoz we don't to nurture terrorist in our country on our hard earned money......got it "chudail"";;;#ShutDownJNU;"876723183105187844";https://twitter.com/Ranjit75635027/status/876723183105187844
;2017-06-18 11:12;0;0;"@Shehla_Rashid after world class edu. some join ISIS n Maoist. N some started prostitution. So #ShutDownJNU https:// twitter.com/Shehla_Rashid/ status/876130460572807168 …";;@Shehla_Rashid;#ShutDownJNU;"876314092708839426";https://twitter.com/RajveerRawal9/status/876314092708839426
;2017-06-18 00:05;0;4;"We don't want idiots get VIP treatment on cost of genuine candidates. JNU Comrads are killing education, doing politics. #ShutDownJNU";;;#ShutDownJNU;"876146335455494144";https://twitter.com/mukundsimant/status/876146335455494144
;2017-06-17 23:02;349;731;"#ShutDownJNU because neo-Nazis (Modi Bhakts) don't like world-class education. http:// indianexpress.com/article/educat ion/jnu-students-among-60-winners-of-un-international-multilingual-essay-contest-4708265/ …";;;#ShutDownJNU;"876130460572807168";https://twitter.com/Shehla_Rashid/status/876130460572807168
;2017-06-10 18:10;0;0;"No Tadka #ShutDownJNU & #ShutDownNDTV This is da correct ♯ tag";;;#ShutDownJNU #ShutDownNDTV;"873520314411515904";https://twitter.com/MS_Lamba/status/873520314411515904
;2017-06-10 18:08;0;0;"#ShutDownJNU & #ShutDownNDTV This is hashtag ♯ for this #Shivraj4Peace";;;#ShutDownJNU #ShutDownNDTV #Shivraj4Peace;"873519703251202050";https://twitter.com/MS_Lamba/status/873519703251202050
;2017-06-05 19:21;0;0;"This muftkhor JNU jihadi doesn't even know who dr narang n Ravinder are.. she can die to be a hoor for her Muslim jihadi bros.. #shutdownJNU";;;#shutdownJNU;"871726266877071360";https://twitter.com/beblunt3333/status/871726266877071360
;2017-06-05 13:49;0;0;"#BanJNU #ShutDownJNU";;;#BanJNU #ShutDownJNU;"871642552205574144";https://twitter.com/rakeshkamat/status/871642552205574144
;2017-06-04 19:16;1;9;"Ummul Kher, a sweet response 2 #ShutDownJNU campaign & reminder of what an egalitarian higher education can do. http://www. news18.com/news/india/jnu -changed-my-life-says-woman-who-cleared-upsc-despite-being-disowned-by-family-1421453.html …";;;#ShutDownJNU;"871362514889474049";https://twitter.com/kawalpreetdu/status/871362514889474049
;2017-06-04 18:04;1;0;"Ummul Kher, a sweet response 2 #ShutDownJNU campaign & reminder of what an egalatarian higher education can do. http://www. news18.com/news/india/jnu -changed-my-life-says-woman-who-cleared-upsc-despite-being-disowned-by-family-1421453.html …";;;#ShutDownJNU;"871344494590869504";https://twitter.com/SfiDelhi/status/871344494590869504
